run_id,canonical_run_id,is_canonical,canonical_key_id,duplicate_group_size,dataset,aggregation,alpha,adv_percent,attack_mode,fedprox_mu,seed,quality_state,quality_rank,max_round,parsed_row_count
dsedge-iiotset-full_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,True,5fe3ca188e6d,1,edge-iiotset-full,fedavg,inf,30.0,none,0.0,61.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_5c74e2f5c7_comp_fedprox_alpha0.5_adv20_dp0_pers0_mu0.05_seed45_srcedge-iiotset-full,unsw_simple_5c74e2f5c7_comp_fedprox_alpha0.5_adv20_dp0_pers0_mu0.05_seed45_srcedge-iiotset-full,True,5fe76f7ed763,1,unsw,fedprox,0.5,20.0,grad_ascent,0.05,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_71e011e90a_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed53_srccic,unsw_simple_71e011e90a_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed53_srccic,True,5fe7ee05b277,1,unsw,fedavg,inf,20.0,targeted_label,0.0,53.0,complete_or_exceeds_target,0,20.0,20
dsmixed_silo_3dataset_p63468e09_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.0_seed49_datasetmixed_silo_3dataset,dsmixed_silo_3dataset_p63468e09_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.0_seed49_datasetmixed_silo_3dataset,True,5fec65c2d3ae,1,mixed_silo_3dataset,fedavg,0.5,0.0,none,0.0,49.0,truncated_before_target,1,1.0,1
dsedge-iiotset-full_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.01_modenone_seed43_datasetedge-iiotset-full,dsedge-iiotset-full_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.01_modenone_seed43_datasetedge-iiotset-full,True,5fef927576a0,1,edge-iiotset-full,bulyan,inf,0.0,none,0.01,43.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed49_datasetcic,dscic_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed49_datasetcic,True,5ffbfe5b3b81,1,cic,krum,0.02,30.0,targeted_label,0.0,49.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_2166853d49_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.01_seed44,unsw_simple_2166853d49_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.01_seed44,True,600327eb6ae7,1,unsw,krum,0.5,20.0,sign_flip_topk,0.01,44.0,complete_or_exceeds_target,0,20.0,20
cic_simple_0b0ba82393_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.01_seed46,cic_simple_0b0ba82393_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.01_seed46,True,600a23e7cb41,2,cic,fedprox,0.2,0.0,none,0.01,46.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.01_n10_r20_modenone_seed46_datasetcic,cic_simple_0b0ba82393_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.01_seed46,False,600a23e7cb41,2,cic,fedprox,0.2,0.0,none,0.01,46.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_15ed6a84ba_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_seed42,unsw_simple_15ed6a84ba_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_seed42,True,600cb7c34581,1,unsw,fedprox,0.02,0.0,none,0.002,42.0,truncated_before_target,1,1.0,1
unsw_simple_df65471d95_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed56_srccic,unsw_simple_df65471d95_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed56_srccic,True,60125f6e2ba2,1,unsw,fedavg,0.02,0.0,none,0.0,56.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_b48e13929b_comp_fedprox_alpha0.5_adv30_dp0_pers0_mu0.1_seed42_srcedge-iiotset-full,unsw_simple_b48e13929b_comp_fedprox_alpha0.5_adv30_dp0_pers0_mu0.1_seed42_srcedge-iiotset-full,True,6014c951c28a,1,unsw,fedprox,0.5,30.0,label_flip,0.1,42.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed42_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed42_datasetedge-iiotset-full,True,601aad70c5a0,1,edge-iiotset-full,fedprox,1.0,0.0,none,0.2,42.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed44_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed44_datasetedge-iiotset-full,True,6029a7e95eee,1,edge-iiotset-full,fedavg,0.5,10.0,targeted_label,0.0,44.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_424216e424_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.1_seed43,unsw_simple_424216e424_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.1_seed43,True,602a7914ed7b,1,unsw,fedprox,0.2,0.0,none,0.1,43.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.2_seed43_datasetcic,comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.2_seed43_datasetcic,True,6035b6e09ec8,2,cic,fedavg,0.2,0.0,none,0.2,43.0,complete_or_exceeds_target,0,20.0,40
cic_simple_e41ed1e533_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.2_seed43,comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.2_seed43_datasetcic,False,6035b6e09ec8,2,cic,fedavg,0.2,0.0,none,0.2,43.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha1.0_adv30_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed50_datasetcic,dscic_comp_krum_alpha1.0_adv30_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed50_datasetcic,True,6039d5c3e5c3,1,cic,krum,1.0,30.0,grad_ascent,0.0,50.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed59_datasetcic,dscic_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed59_datasetcic,True,603c86c3f19c,1,cic,krum,1.0,10.0,label_flip,0.0,59.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,True,603eb19c69b7,1,edge-iiotset-full,median,0.5,10.0,none,0.0,54.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.2_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.2_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,True,604a3148d2c9,1,edge-iiotset-full,krum,0.2,0.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
